Ref	Pos	Value	ReadCount
JN555585+	10644	0.004573381974426842	9.0
JN555585+	10645	0.004573381974426842	6.0
JN555585+	10646	0.004573381974426842	12.0
JN555585+	10647	0.004573381974426842	21.0
JN555585+	10648	0.0020183143143036606	39.0
JN555585+	10649	0.0036906693349883497	24.0
JN555585+	10650	0.005826138053708392	36.0
JN555585+	10651	0.015137356877757876	48.0
JN555585+	10652	0.02436910583986793	15.0
JN555585+	10653	0.015137356877757876	47.0
JN555585+	10654	0.017726828939942152	29.0
JN555585+	10655	0.017726828939942152	30.0
JN555585+	10656	0.0261179521250619	58.0
JN555585+	10657	0.04010315743359178	25.0
JN555585+	10658	0.03265342046988988	67.0
JN555585+	10659	0.05188644332527037	82.0
JN555585+	10768	0.08919467303096418	4.0
JN555585+	10769	0.044387198132099744	12.0
JN555585+	10770	0.044387198132099744	53.0
JN555585+	10771	0.04228441282537479	26.0
JN555585+	10772	0.0596330022205035	37.0
JN555585+	10773	0.08603302956091433	17.0
JN555585+	10774	0.08603302956091433	17.0
JN555585+	10777	0.06231018809164919	22.0
JN555585+	10778	0.09746200071969559	23.0
JN555585+	10779	0.09746200071969559	18.0
JN555585+	10814	0.08919467303096418	24.0
JN555585+	10815	0.08919467303096418	20.0
JN555585+	10816	0.06231018809164919	18.0
JN555585+	10817	0.06731109413922653	33.0
JN555585+	10818	0.07168952006603095	22.0
JN555585+	10819	0.07168952006603095	22.0
JN555585+	10820	0.06731109413922653	24.0
JN555585+	10821	0.092197556713601	43.0
JN555585+	10949	0.09772525001826417	6.0
JN555585+	10950	0.07182258521568444	17.0
JN555585+	10951	0.05017789270945936	12.0
JN555585+	10952	0.05017789270945936	11.0
JN555585+	10953	0.07168952006603095	8.0
JN555585+	10954	0.06731109413922653	8.0
JN555585+	10955	0.06731109413922653	11.0
JN555585+	10956	0.046406465576775635	11.0
JN555585+	10957	0.046406465576775635	14.0
JN555585+	10958	0.031100657312672916	22.0
JN555585+	10959	0.009560011468870566	8.0
JN555585+	10960	0.004573526359599527	7.0
JN555585+	10961	0.0054698701941360535	20.0
JN555585+	10962	0.0028898038531668477	29.5
JN555585+	10963	0.004573526359599527	47.0
JN555585+	10964	0.007772599121821325	12.0
JN555585+	10965	0.004573526359599527	9.0
JN555585+	10966	0.002591861187419606	14.0
JN555585+	10967	0.0016010286013298338	9.0
JN555585+	10968	0.0014111477921487	36.0
JN555585+	10969	0.0016010286013298338	7.0
JN555585+	10970	8.518624996521128E-4	29.0
JN555585+	10971	4.340831245340604E-4	6.0
JN555585+	10972	9.773288158891253E-5	20.0
JN555585+	10973	9.773288158891253E-5	71.0
JN555585+	10974	3.6670529648515196E-4	55.0
JN555585+	10975	7.360849308876163E-4	30.0
JN555585+	10976	0.0012285911100913935	34.0
JN555585+	10977	0.018992325211547277	146.0
JN555585+	10978	0.029490167516375766	49.5
JN555585+	10979	0.06231018809164919	85.0
JN555585+	10980	0.07168952006603095	33.333335876464844
JN555585+	11092	0.07583027339268361	8.0
JN555585+	11094	0.07168952006603095	7.0
JN555585+	11095	0.05188644332527037	16.0
JN555585+	11097	0.08919467303096418	9.0
JN555585+	11098	0.044387198132099744	18.0
JN555585+	11099	0.017726828939942152	8.0
JN555585+	11100	0.011834913740515523	17.0
JN555585+	11101	0.004573526359599527	12.0
JN555585+	11102	0.004573526359599527	18.0
JN555585+	11103	0.002591861187419606	20.0
JN555585+	11104	0.004573526359599527	50.0
JN555585+	11105	0.004573526359599527	11.0
JN555585+	11106	0.007772599121821325	35.0
JN555585+	11107	0.012750364922193775	14.0
JN555585+	11108	0.012750364922193775	14.0
JN555585+	11109	0.007772599121821325	10.0
JN555585+	11110	0.002591861187419606	19.0
JN555585+	11111	0.002591861187419606	19.0
JN555585+	11112	0.002591861187419606	27.0
JN555585+	11113	0.007772599121821325	69.0
JN555585+	11114	0.012750364922193775	22.0
JN555585+	11115	0.018992325211547277	40.0
JN555585+	11116	0.018992325211547277	17.0
JN555585+	11117	0.018992325211547277	53.0
JN555585+	11118	0.029490167516375766	17.0
JN555585+	11119	0.029490167516375766	23.0
JN555585+	11120	0.029490167516375766	25.0
JN555585+	11121	0.012750364922193775	33.0
JN555585+	11122	0.018992325211547277	56.0
JN555585+	11123	0.02782725499610492	47.0
JN555585+	11124	0.04010315743359178	41.0
JN555585+	11125	0.08271372787776815	69.0
JN555585+	11126	0.0596330022205035	24.0
JN555585+	11131	0.02782725499610492	31.0
JN555585+	11132	0.02782725499610492	26.0
JN555585+	11133	0.02782725499610492	10.0
JN555585+	11134	0.02782725499610492	29.0
JN555585+	11135	0.02782725499610492	6.0
JN555585+	11136	0.018992325211547277	28.0
JN555585+	11137	0.007772599121821325	25.0
JN555585+	11138	0.007772599121821325	8.0
JN555585+	11139	0.007772599121821325	42.0
JN555585+	11140	0.008420136031648439	12.0
JN555585+	11141	0.008420136031648439	20.0
JN555585+	11142	0.008420136031648439	18.0
JN555585+	11143	0.008420136031648439	12.0
JN555585+	11144	0.005021728547932471	30.0
JN555585+	11145	0.0028898038531668477	17.0
JN555585+	11146	8.518624996521128E-4	14.0
JN555585+	11147	5.060935296470482E-4	32.0
JN555585+	11148	0.0010988552938899722	79.0
JN555585+	11149	0.0010988552938899722	40.0
JN555585+	11150	0.0019958388076210093	59.0
JN555585+	11151	0.003191816825929346	46.0
JN555585+	11152	0.0054698701941360535	25.0
JN555585+	11153	0.008420136031648439	60.0
JN555585+	11154	0.009560011468870566	17.0
JN555585+	11155	0.009560011468870566	39.0
JN555585+	11156	0.01452946831487045	23.0
JN555585+	11157	0.02143383104059604	38.0
JN555585+	11158	0.01452946831487045	30.0
JN555585+	11159	0.009687594965430202	26.0
JN555585+	11160	0.002578443708649434	20.0
JN555585+	11161	0.0054698701941360535	22.0
JN555585+	11162	0.0054698701941360535	20.0
JN555585+	11163	0.003191816825929346	29.0
JN555585+	11164	0.003191816825929346	31.0
JN555585+	11165	0.003191816825929346	23.0
JN555585+	11166	0.002197267269803257	39.0
JN555585+	11167	0.002578443708649434	21.0
JN555585+	11168	0.002197267269803257	30.0
JN555585+	11169	0.0034954207010804744	41.0
JN555585+	11170	0.0059147066411864326	26.0
JN555585+	11171	0.009059778363326122	51.0
JN555585+	11172	0.01452946831487045	28.0
JN555585+	11173	0.0059147066411864326	29.0
JN555585+	11174	0.0059147066411864326	8.0
JN555585+	11175	0.0059147066411864326	11.0
JN555585+	11176	0.009059778363326122	51.0
JN555585+	11177	0.01452946831487045	22.0
JN555585+	11178	0.02143383104059604	36.0
JN555585+	11179	0.046406465576775635	36.0
JN555585+	11180	0.06731109413922653	33.0
JN555585+	11181	0.048337915123181224	31.0
JN555585+	11182	0.03414380231477582	13.0
JN555585+	11183	0.03414380231477582	7.0
JN555585+	11184	0.03414380231477582	23.0
JN555585+	11185	0.03414380231477582	18.0
JN555585+	11186	0.03414380231477582	15.0
JN555585+	11187	0.048337915123181224	47.0
JN555585+	11188	0.05188644332527037	54.0
JN555585+	11189	0.09772525001826417	49.0
JN555585+	11469	0.09474948709137906	16.0
JN555585+	11470	0.08971151977370415	44.0
JN555585+	11471	0.08971151977370415	32.0
JN555585+	11472	0.08971151977370415	25.0
JN555585+	11473	0.06384995420961832	9.0
JN555585+	11474	0.04141582504559881	19.0
JN555585+	11475	0.028264783811507994	9.0
JN555585+	11476	0.028264783811507994	26.0
JN555585+	11477	0.028264783811507994	11.0
JN555585+	11478	0.028264783811507994	14.0
JN555585+	11479	0.03809854500366739	6.0
JN555585+	11480	0.03809854500366739	18.0
JN555585+	11481	0.03809854500366739	12.0
JN555585+	11482	0.02577721913363589	4.0
JN555585+	11483	0.015340331337847577	9.0
JN555585+	11484	0.0028665607632860877	8.0
JN555585+	11485	8.292341168116635E-4	21.0
JN555585+	11486	8.292341168116635E-4	12.0
JN555585+	11487	0.0014113274443752365	41.0
JN555585+	11488	0.0017318471880344703	6.0
JN555585+	11489	0.0017318471880344703	25.0
JN555585+	11490	8.292341168116635E-4	25.0
JN555585+	11491	4.798355085962705E-4	31.0
JN555585+	11492	4.798355085962705E-4	24.0
JN555585+	11493	8.292341168116635E-4	54.0
JN555585+	11494	4.798355085962705E-4	10.0
JN555585+	11495	4.798355085962705E-4	19.0
JN555585+	11496	4.798355085962705E-4	10.0
JN555585+	11497	4.798355085962705E-4	7.0
JN555585+	11498	4.798355085962705E-4	10.0
JN555585+	11499	0.0011219647416592273	19.0
JN555585+	11500	0.0011219647416592273	14.0
JN555585+	11501	4.798355085962705E-4	31.0
JN555585+	11502	0.0011219647416592273	35.0
JN555585+	11503	4.947038342501902E-4	16.0
JN555585+	11504	4.947038342501902E-4	16.0
JN555585+	11505	1.0964787744726395E-4	14.0
JN555585+	11506	3.926722630393239E-5	6.0
JN555585+	11507	1.2595802563485647E-5	23.0
JN555585+	11508	6.3724703573776584E-6	34.0
JN555585+	11509	6.3724703573776584E-6	11.0
JN555585+	11510	6.3724703573776584E-6	18.0
JN555585+	11511	6.3724703573776584E-6	8.0
JN555585+	11512	6.3724703573776584E-6	6.0
JN555585+	11513	6.3724703573776584E-6	9.0
JN555585+	11514	6.3724703573776584E-6	24.0
JN555585+	11515	6.3724703573776584E-6	26.0
JN555585+	11516	1.2595802563485647E-5	55.0
JN555585+	11517	3.926722630393239E-5	16.5
JN555585+	11518	7.420303486537967E-5	43.0
JN555585+	11519	1.5440572363387972E-4	82.0
JN555585+	11520	6.504107076036631E-4	48.0
JN555585+	11521	8.292341168116635E-4	17.0
JN555585+	11522	8.292341168116635E-4	24.0
JN555585+	11523	8.292341168116635E-4	23.0
JN555585+	11524	0.0011219647416592273	22.0
JN555585+	11525	8.292341168116635E-4	57.0
JN555585+	11526	0.0017318471880344703	17.0
JN555585+	11527	8.292341168116635E-4	45.0
JN555585+	11528	0.0017318471880344703	20.0
JN555585+	11529	0.0014113274443752365	39.0
JN555585+	11530	0.0028665607632860877	9.0
JN555585+	11531	0.0028665607632860877	21.0
JN555585+	11532	0.004670230228975682	39.0
JN555585+	11533	0.008693800575520981	7.0
JN555585+	11534	0.004670230228975682	17.0
JN555585+	11535	0.004670230228975682	6.0
JN555585+	11536	0.004670230228975682	33.0
JN555585+	11537	0.004670230228975682	17.0
JN555585+	11538	0.004670230228975682	71.0
JN555585+	11539	0.008693800575520981	102.0
JN555585+	11540	0.006338400263759293	195.0
JN555585+	11541	0.011220616878765745	79.0
JN555585+	11542	0.018967965484558365	172.0
JN555585+	11543	0.030727493472124445	91.0
JN555585+	11544	0.07183230502564387	111.0
JN555585+	11545	0.0596330022205035	182.0
JN555585+	11546	0.08823303183928459	56.0
JN555585+	11547	0.09746200071969559	146.0
JN555585+	11763	0.07764239165642194	3.0
JN555585+	11764	0.07764239165642194	1.0
JN555585+	11765	0.07764239165642194	0.0
JN555585+	11773	0.07168952006603095	6.0
JN555585+	11774	0.092197556713601	13.0
JN555585+	11777	0.06487061522873393	3.0
JN555585+	11778	0.06231018809164919	10.0
JN555585+	11779	0.06231018809164919	10.0
JN555585+	11780	0.08603302956091433	10.0
JN555585+	11781	0.08603302956091433	7.0
JN555585+	11782	0.08603302956091433	9.0
JN555585+	11783	0.08919467303096418	1.0
JN555585+	11784	0.0052961615808208885	46.0
JN555585+	11785	0.017759843720808566	22.0
JN555585+	11786	0.03820238509964754	18.0
JN555585+	11787	0.03820238509964754	11.0
JN555585+	11788	0.05357152257145603	10.0
JN555585+	11789	0.05357152257145603	16.0
JN555585+	11790	0.05357152257145603	15.0
JN555585+	11796	0.07583027339268361	2.0
JN555585+	11797	0.05357152257145603	5.0
JN555585+	11798	0.036921623643677196	2.0
JN555585+	11799	0.036921623643677196	8.0
JN555585+	11800	0.07389004329691534	15.0
JN555585+	11802	0.07389004329691534	5.0
JN555585+	11803	0.07389004329691534	5.0
JN555585+	12011	0.07389004329691534	8.0
JN555585+	12012	0.05192330118409943	1.0
JN555585+	12013	0.036921623643677196	3.0
JN555585+	12014	0.025821691025142497	8.0
JN555585+	12015	0.017759843720808566	2.0
JN555585+	12016	0.017759843720808566	4.0
JN555585+	12017	0.0120117295487477	6.0
JN555585+	12018	0.017759843720808566	9.0
JN555585+	12019	0.026792594562627295	2.0
JN555585+	12020	0.026792594562627295	5.0
JN555585+	12021	0.03820238509964754	12.0
JN555585+	12022	0.05357152257145603	10.0
JN555585+	12023	0.07583027339268361	8.0
JN555585+	12024	0.05512035037870166	3.0
JN555585+	12025	0.05512035037870166	4.0
JN555585+	12026	0.05512035037870166	4.0
JN555585+	12027	0.026792594562627295	8.0
JN555585+	12028	0.03820238509964754	9.0
JN555585+	12029	0.07583027339268361	22.0
JN555585+	12142	0.08971151977370415	0.0
JN555585+	12143	0.05966086527621147	4.0
JN555585+	12144	0.05966086527621147	14.0
JN555585+	12145	0.06384995420961832	4.0
JN555585+	12146	0.06384995420961832	11.0
JN555585+	12147	0.06384995420961832	5.0
JN555585+	12148	0.04141582504559881	3.0
JN555585+	12149	0.04141582504559881	7.0
JN555585+	12150	0.05966086527621147	16.0
JN555585+	12151	0.05966086527621147	2.0
JN555585+	12152	0.04141582504559881	3.058823585510254
JN555585+	12153	0.04141582504559881	7.0
JN555585+	12154	0.04141582504559881	8.0
JN555585+	12155	0.028264783811507994	3.0
JN555585+	12156	0.028264783811507994	6.0
JN555585+	12157	0.028264783811507994	6.0
JN555585+	12158	0.018967965484558365	7.0
JN555585+	12159	8.292341168116635E-4	4.0
JN555585+	12160	8.292341168116635E-4	11.0
JN555585+	12161	8.292341168116635E-4	15.0
JN555585+	12162	0.0017318471880344703	9.0
JN555585+	12163	0.017149022768414984	26.0
JN555585+	12164	0.018967965484558365	9.0
JN555585+	12165	0.003405285630712496	3.0
JN555585+	12166	0.0020806532157888725	6.0
JN555585+	12167	0.0017318471880344703	15.0
JN555585+	12168	0.011220616878765745	10.0
JN555585+	12169	8.292341168116635E-4	5.0
JN555585+	12170	8.292341168116635E-4	1.0
JN555585+	12171	8.292341168116635E-4	6.0
JN555585+	12172	8.292341168116635E-4	10.0
JN555585+	12173	4.798355085962705E-4	1.0
JN555585+	12174	2.734928193894873E-4	4.0
JN555585+	12175	2.0895344155301174E-4	11.0
JN555585+	12176	1.1583773100686003E-4	4.0
JN555585+	12177	1.1583773100686003E-4	6.0
JN555585+	12178	1.1583773100686003E-4	1.0
JN555585+	12179	1.1583773100686003E-4	2.0
JN555585+	12180	1.1583773100686003E-4	5.0
JN555585+	12181	1.1583773100686003E-4	4.0
JN555585+	12182	3.1327563839895746E-5	4.0
JN555585+	12183	3.1327563839895746E-5	7.0
JN555585+	12184	3.1327563839895746E-5	4.0
JN555585+	12185	3.1327563839895746E-5	5.0
JN555585+	12186	3.1327563839895746E-5	12.0
JN555585+	12187	3.1327563839895746E-5	4.0
JN555585+	12188	1.639952922425941E-5	3.0
JN555585+	12189	8.467499396095063E-6	10.0
JN555585+	12190	8.467499396095063E-6	12.0
JN555585+	12191	8.467499396095063E-6	8.0
JN555585+	12192	8.467499396095063E-6	5.0
JN555585+	12193	8.467499396095063E-6	4.0
JN555585+	12194	8.467499396095063E-6	0.0
JN555585+	12195	8.467499396095063E-6	3.0
JN555585+	12196	4.312486005091379E-6	2.0
JN555585+	12197	4.312486005091379E-6	7.0
JN555585+	12198	1.055812437466309E-5	1.0
JN555585+	12199	1.055812437466309E-5	4.0
JN555585+	12200	1.055812437466309E-5	2.0
JN555585+	12201	5.365764508355741E-6	7.0
JN555585+	12202	5.365764508355741E-6	17.0
JN555585+	12203	4.0466877563747704E-7	5.0
JN555585+	12204	4.0466877563747704E-7	3.0
JN555585+	12205	3.502518091711236E-8	5.0
JN555585+	12206	3.502518091711236E-8	5.0
JN555585+	12207	3.502518091711236E-8	10.0
JN555585+	12208	3.502518091711236E-8	16.0
JN555585+	12209	5.365764508355741E-6	75.0
JN555585+	12210	3.407743755952339E-5	91.0
JN555585+	12211	6.328603487928244E-5	31.0
JN555585+	12212	1.1061552451582403E-4	77.0
JN555585+	12213	2.480758435477732E-4	11.0
JN555585+	12214	1.976737265694253E-4	24.0
JN555585+	12215	2.713383590762856E-4	8.0
JN555585+	12216	1.976737265694253E-4	11.0
JN555585+	12217	1.976737265694253E-4	7.0
JN555585+	12218	3.479627891087297E-4	18.0
JN555585+	12219	7.410264911347749E-4	9.0
JN555585+	12220	7.410264911347749E-4	12.0
JN555585+	12221	5.4100517058360056E-5	30.0
JN555585+	12222	1.1972837494127398E-4	10.0
JN555585+	12223	2.1117702936824858E-4	44.0
JN555585+	12224	4.340831245340604E-4	17.0
JN555585+	12225	0.0014111477921487	14.0
JN555585+	12226	0.00412866274951814	39.0
JN555585+	12227	0.010909041352034864	19.0
JN555585+	12228	0.012750364922193775	16.0
JN555585+	12229	0.01432499360966242	20.0
JN555585+	12230	0.04228441282537479	4.0
JN555585+	12231	0.04228441282537479	3.0
JN555585+	12232	0.04228441282537479	6.0
JN555585+	12233	0.0596330022205035	17.0
JN555585+	12234	0.08823303183928459	24.0
JN555585+	12235	0.092197556713601	10.0
JN555585+	12236	0.08919467303096418	22.0
JN555585+	12237	0.06487061522873393	8.0
JN555585+	12238	0.08919467303096418	27.0
JN555585+	12460	0.09772525001826417	8.0
JN555585+	12461	0.05188644332527037	2.0
JN555585+	12462	0.048337915123181224	6.0
JN555585+	12463	0.048337915123181224	6.0
JN555585+	12464	0.03414380231477582	2.0
JN555585+	12465	0.03265342046988988	10.0
JN555585+	12466	0.03265342046988988	6.0
JN555585+	12467	0.03265342046988988	5.0
JN555585+	12468	0.02143383104059604	7.0
JN555585+	12469	0.009560011468870566	7.0
JN555585+	12470	0.009560011468870566	5.0
JN555585+	12471	0.01432499360966242	9.0
JN555585+	12472	0.01432499360966242	0.0
JN555585+	12473	0.018992325211547277	13.0
JN555585+	12474	0.029490167516375766	11.0
JN555585+	12475	0.029490167516375766	4.0
JN555585+	12476	0.029490167516375766	7.0
JN555585+	12477	0.029490167516375766	8.0
JN555585+	12478	0.02782725499610492	9.0
JN555585+	12479	0.04228441282537479	8.0
JN555585+	12480	0.02782725499610492	1.0
JN555585+	12481	0.02782725499610492	6.0
JN555585+	12482	0.017726828939942152	5.0
JN555585+	12483	0.011834913740515523	5.0
JN555585+	12484	0.011834913740515523	2.0
JN555585+	12485	0.011834913740515523	11.0
JN555585+	12486	0.018992325211547277	6.0
JN555585+	12487	0.011834913740515523	7.0
JN555585+	12488	0.004856621384196585	0.0
JN555585+	12489	0.004856621384196585	8.0
JN555585+	12490	0.010909041352034864	9.0
JN555585+	12491	0.017726828939942152	7.0
JN555585+	12492	0.0261179521250619	12.0
JN555585+	12493	0.056843024393802295	10.0
JN555585+	12621	0.07168952006603095	2.0
JN555585+	12622	0.05188644332527037	5.0
JN555585+	12623	0.05017789270945936	1.0
JN555585+	12624	0.05017789270945936	5.0
JN555585+	12625	0.03414380231477582	6.0
JN555585+	12626	0.03414380231477582	5.0
JN555585+	12627	0.03265342046988988	9.0
JN555585+	12628	0.03265342046988988	12.0
JN555585+	12629	0.048337915123181224	2.0
JN555585+	12630	0.03265342046988988	4.0
JN555585+	12631	0.03265342046988988	4.0
JN555585+	12632	0.03265342046988988	5.0
JN555585+	12633	0.03265342046988988	4.0
JN555585+	12634	0.046406465576775635	9.0
JN555585+	12635	0.046406465576775635	7.0
JN555585+	12636	0.046406465576775635	6.0
JN555585+	12637	0.031100657312672916	4.0
JN555585+	12638	0.009560011468870566	4.0
JN555585+	12639	0.008420136031648439	6.0
JN555585+	12640	0.005021728547932471	0.0
JN555585+	12641	0.003191816825929346	4.0
JN555585+	12642	0.0019958388076210093	3.0
JN555585+	12643	0.0019958388076210093	7.0
JN555585+	12644	0.0019958388076210093	7.0
JN555585+	12645	0.0019958388076210093	15.0
JN555585+	12646	0.0034954207010804744	15.0
JN555585+	12647	0.0059147066411864326	8.0
JN555585+	12648	0.0059147066411864326	3.0
JN555585+	12649	0.002578443708649434	6.0
JN555585+	12650	0.002578443708649434	8.0
JN555585+	12651	0.0023990665609571553	5.0
JN555585+	12652	0.0014904077487214464	6.0
JN555585+	12653	0.0023990665609571553	9.0
JN555585+	12654	6.268972402154213E-4	0.0
JN555585+	12655	3.6670529648515196E-4	8.0
JN555585+	12656	3.6670529648515196E-4	5.0
JN555585+	12657	1.7385714995579778E-4	9.0
JN555585+	12658	1.7385714995579778E-4	9.0
JN555585+	12659	1.7385714995579778E-4	3.0
JN555585+	12660	3.045417913767642E-4	12.0
JN555585+	12661	6.268972402154213E-4	1.0
JN555585+	12662	0.0010550255707039164	13.0
JN555585+	12663	0.0020183143143036606	10.0
JN555585+	12664	0.0036906693349883497	16.0
JN555585+	12665	0.036921623643677196	6.0
JN555585+	12666	0.036921623643677196	7.0
JN555585+	12667	0.05192330118409943	12.0
JN555585+	12668	0.07389004329691534	17.0
JN555585+	12671	0.07583027339268361	0.0
JN555585+	12672	0.07583027339268361	3.0
JN555585+	12673	0.07583027339268361	13.0
JN555585+	12675	0.07583027339268361	2.0
JN555585+	12676	0.07583027339268361	6.0
JN555585+	12677	0.07583027339268361	6.0
JN555585+	12678	0.05512035037870166	2.0
JN555585+	12679	0.05512035037870166	2.0
JN555585+	12680	0.017726828939942152	0.0
JN555585+	12681	0.017726828939942152	1.0
JN555585+	12682	0.017726828939942152	2.0
JN555585+	12683	0.017726828939942152	9.0
JN555585+	12684	0.017726828939942152	9.0
JN555585+	12685	0.017726828939942152	6.0
JN555585+	12686	0.004856621384196585	3.0
JN555585+	12687	0.004573526359599527	1.0
JN555585+	12688	0.004573526359599527	2.0
JN555585+	12689	0.0028898038531668477	2.0
JN555585+	12690	0.0028898038531668477	4.0
JN555585+	12691	0.0017965091379035167	4.0
JN555585+	12692	0.0017965091379035167	1.0
JN555585+	12693	0.0010988552938899722	9.0
JN555585+	12694	0.0010988552938899722	10.0
JN555585+	12695	0.0010988552938899722	8.0
JN555585+	12696	0.0017965091379035167	13.0
JN555585+	12697	0.0019958388076210093	4.0
JN555585+	12698	0.003191816825929346	23.0
JN555585+	12699	0.0054698701941360535	11.0
JN555585+	12700	0.009560011468870566	13.0
