Reference (Strand)	Position	Read-count	pValue
JN555585-	140428	0.0	3.1633150141257684E-8
JN555585-	140429	1.0	3.1633150141257684E-8
JN555585-	99567	212.0	1.9476867461967072E-7
JN555585-	99566	167.0	4.0448305117340626E-7
JN555585-	99569	160.0	4.0448305117340626E-7
JN555585-	99568	92.0	4.0448305117340626E-7
JN555585-	99571	100.0	3.5333320323341187E-7
JN555585-	99570	83.0	3.5333320323341187E-7
JN555585-	132346	5.0	4.0448305117340626E-7
JN555585-	132345	9.0	4.0448305117340626E-7
JN555585-	132354	7.0	3.5333320323341187E-7
JN555585-	132355	4.0	2.990594384059263E-7
JN555585-	132356	2.0	3.5333320323341187E-7
JN555585-	132391	2.0	5.249082799457521E-7
JN555585-	132395	3.0	3.134739674339986E-7
JN555585-	132398	3.0	8.348471808606822E-9
JN555585-	132399	18.0	1.5690131484976317E-9
JN555585-	132396	11.0	1.7420588781331683E-7
JN555585-	132397	7.0	1.857146502623241E-8
JN555585-	132402	5.0	8.927493776508331E-13
JN555585-	132403	0.0	8.927493776508331E-13
JN555585-	132400	12.0	2.406965955495957E-10
JN555585-	132401	7.0	1.1502529441395461E-11
JN555585-	132406	1.0	2.2617532568436117E-12
JN555585-	132407	2.0	2.2617532568436117E-12
JN555585-	132404	1.0	2.2617532568436117E-12
JN555585-	132405	0.0	2.2617532568436117E-12
JN555585-	132410	2.0	2.2617532568436117E-12
JN555585-	132411	5.0	9.247956274826928E-14
JN555585-	132408	2.0	2.2617532568436117E-12
JN555585-	132409	0.0	2.2617532568436117E-12
JN555585-	132414	1.0	9.247956274826928E-14
JN555585-	132415	0.0	2.392725194915335E-13
JN555585-	132412	1.0	3.5393412903653513E-14
JN555585-	132413	2.0	3.5393412903653513E-14
JN555585-	132418	4.0	2.392725194915335E-13
JN555585-	132419	3.0	6.131358311973077E-13
JN555585-	132416	0.0	2.392725194915335E-13
JN555585-	132417	4.0	2.392725194915335E-13
JN555585-	132422	2.0	1.5564217253465694E-12
JN555585-	132423	2.0	1.5564217253465694E-12
JN555585-	132420	1.0	1.5564217253465694E-12
JN555585-	132421	1.0	1.5564217253465694E-12
JN555585-	132426	0.0	1.5564217253465694E-12
JN555585-	132427	0.0	1.5564217253465694E-12
JN555585-	132424	1.0	1.5564217253465694E-12
JN555585-	132425	1.0	1.5564217253465694E-12
JN555585-	132430	0.0	1.5564217253465694E-12
JN555585-	132431	0.0	6.849887885320179E-16
JN555585-	132428	0.0	1.5564217253465694E-12
JN555585-	132429	0.0	1.5564217253465694E-12
JN555585-	132434	1.0	1.9445828219664357E-14
JN555585-	132435	0.0	1.9445828219664357E-14
JN555585-	132432	0.25	1.9445828219664357E-14
JN555585-	132433	1.0	1.9445828219664357E-14
JN555585-	132438	0.75	7.23947695133619E-13
JN555585-	132439	0.0	7.23947695133619E-13
JN555585-	132436	0.0	1.9445828219664357E-14
JN555585-	132437	0.0	2.81376009508207E-13
JN555585-	132442	0.5	1.6250693013153223E-9
JN555585-	132443	0.0	1.7235692916748875E-8
JN555585-	132440	0.75	1.7106601278282385E-11
JN555585-	132441	0.75	2.8858082336243267E-10
JN555585-	124253	168.0	1.7420588781331683E-7
JN555585-	132446	1.0	1.7420588781331683E-7
JN555585-	124255	668.0	4.0193699282803E-8
JN555585-	132444	1.5	3.774771663508733E-8
JN555585-	124254	52.0	1.898554123364882E-7
JN555585-	132445	0.0	8.161325653492634E-8
JN555585-	124257	118.0	1.955144788450455E-9
JN555585-	124256	115.0	7.329150869136834E-8
JN555585-	124259	9.0	4.597232340409012E-9
JN555585-	124258	25.0	4.597232340409012E-9
JN555585-	124261	1.0	4.597232340409012E-9
JN555585-	124260	12.0	4.597232340409012E-9
JN555585-	124263	15.0	5.363437730476785E-9
JN555585-	124262	8.0	4.597232340409012E-9
JN555585-	124265	9.0	5.363437730476785E-9
JN555585-	124264	10.0	5.363437730476785E-9
JN555585-	124267	5.0	5.363437730476785E-9
JN555585-	124266	5.0	5.363437730476785E-9
JN555585-	124269	13.0	5.363437730476785E-9
JN555585-	124268	5.0	5.363437730476785E-9
JN555585-	124271	7.0	5.363437730476785E-9
JN555585-	124270	6.0	5.363437730476785E-9
JN555585-	124273	17.0	5.363437730476785E-9
JN555585-	124272	13.0	5.363437730476785E-9
JN555585-	124275	7.0	5.363437730476785E-9
JN555585-	124274	13.0	5.363437730476785E-9
JN555585-	124277	13.0	5.363437730476785E-9
JN555585-	124276	9.0	5.363437730476785E-9
JN555585-	124279	15.0	5.363437730476785E-9
JN555585-	124278	4.0	5.363437730476785E-9
JN555585-	91513	5.0	8.780799133836957E-8
JN555585-	124281	12.0	5.363437730476785E-9
JN555585-	91512	8.0	8.780799133836957E-8
JN555585-	124280	24.0	5.363437730476785E-9
JN555585-	91515	21.0	1.5702902102193156E-8
JN555585-	124283	4.0	2.484118527800596E-8
JN555585-	91514	11.0	8.780799133836957E-8
JN555585-	124282	3.0	5.363437730476785E-9
JN555585-	91517	13.0	6.962891285681608E-9
JN555585-	124285	4.0	2.484118527800596E-8
JN555585-	91516	4.0	6.962891285681608E-9
JN555585-	124284	8.0	2.484118527800596E-8
JN555585-	91519	5.0	6.962891285681608E-9
JN555585-	124287	4.0	5.363437730476785E-9
JN555585-	91518	15.0	6.962891285681608E-9
JN555585-	124286	1.0	5.363437730476785E-9
JN555585-	91521	9.0	1.5702902102193156E-8
JN555585-	124289	7.0	5.363437730476785E-9
JN555585-	91520	9.0	6.962891285681608E-9
JN555585-	124288	6.0	5.363437730476785E-9
JN555585-	91523	2.0	1.5702902102193156E-8
JN555585-	124291	14.0	2.484118527800596E-8
JN555585-	91522	16.0	1.5702902102193156E-8
JN555585-	124290	3.0	5.363437730476785E-9
JN555585-	91525	6.0	1.5702902102193156E-8
JN555585-	124293	3.0	1.3031075314163676E-7
JN555585-	91524	11.0	1.5702902102193156E-8
JN555585-	124292	7.0	5.7102464859818916E-8
JN555585-	91527	8.0	3.502518091711236E-8
JN555585-	124295	9.0	2.9526107357396116E-7
JN555585-	91526	11.0	1.5702902102193156E-8
JN555585-	124294	21.0	2.9526107357396116E-7
JN555585-	91529	6.0	1.1207404970692351E-9
JN555585-	91528	20.0	4.97462653042838E-9
JN555585-	91531	13.0	1.1207404970692351E-9
JN555585-	91530	12.0	1.1207404970692351E-9
JN555585-	91533	23.0	3.914636460720072E-12
JN555585-	91532	26.0	2.0256782998980348E-10
JN555585-	91535	12.0	3.914636460720072E-12
JN555585-	91534	5.0	1.5564217253465694E-12
JN555585-	91537	13.0	9.757377446871225E-12
JN555585-	91536	11.0	9.757377446871225E-12
JN555585-	91539	19.0	2.4106461927554066E-11
JN555585-	91538	5.0	2.4106461927554066E-11
JN555585-	91541	1.0	2.4106461927554066E-11
JN555585-	91540	11.0	2.4106461927554066E-11
JN555585-	91543	14.0	2.4106461927554066E-11
JN555585-	91542	8.0	2.4106461927554066E-11
JN555585-	91545	11.0	2.4106461927554066E-11
JN555585-	91544	11.0	2.4106461927554066E-11
JN555585-	91547	19.0	5.904336327185428E-11
JN555585-	91546	7.0	2.4106461927554066E-11
JN555585-	91549	14.0	1.43391025088784E-10
JN555585-	91548	5.0	1.43391025088784E-10
JN555585-	91551	4.0	1.43391025088784E-10
JN555585-	91550	1.0	1.43391025088784E-10
JN555585-	91553	1.0	1.43391025088784E-10
JN555585-	91552	14.0	1.43391025088784E-10
JN555585-	91555	3.0	3.453502153545731E-10
JN555585-	91554	9.0	1.43391025088784E-10
JN555585-	91557	4.0	5.904336327185428E-11
JN555585-	91556	4.0	5.904336327185428E-11
JN555585-	91559	10.0	5.904336327185428E-11
JN555585-	124327	5.0	2.9526107357396116E-7
JN555585-	91558	3.0	5.904336327185428E-11
JN555585-	91561	2.0	5.904336327185428E-11
JN555585-	91560	5.0	5.904336327185428E-11
JN555585-	91563	5.0	5.904336327185428E-11
JN555585-	91562	10.0	5.904336327185428E-11
JN555585-	91565	4.0	1.43391025088784E-10
JN555585-	91564	2.0	5.904336327185428E-11
JN555585-	91567	12.0	3.453502153545731E-10
JN555585-	91566	9.0	3.453502153545731E-10
JN555585-	91569	2.0	4.832771653097641E-10
JN555585-	91568	7.0	8.250032922360614E-10
JN555585-	91571	4.0	1.6530107145746246E-10
JN555585-	91570	0.0	1.142087304944411E-9
JN555585-	91573	2.0	3.9330765496016294E-10
JN555585-	91572	6.0	3.9330765496016294E-10
JN555585-	91575	11.0	4.802740130062329E-10
JN555585-	91574	2.0	4.802740130062329E-10
JN555585-	91577	3.0	1.7235692916748875E-8
JN555585-	91576	11.0	4.802740130062329E-10
JN555585-	91579	2.0	3.774771663508733E-8
JN555585-	91578	1.0	1.7235692916748875E-8
JN555585-	91581	6.0	8.161325653492634E-8
JN555585-	91580	3.0	3.774771663508733E-8
JN555585-	91583	17.0	7.768605046742797E-9
JN555585-	91582	12.0	3.2411136181467335E-8
JN555585-	91585	0.0	1.4811053895537265E-8
JN555585-	91584	5.0	3.4561620981663673E-9
JN555585-	91587	7.0	3.2411136181467335E-8
JN555585-	91586	2.0	3.2411136181467335E-8
JN555585-	91589	4.0	3.2411136181467335E-8
JN555585-	91588	5.0	3.2411136181467335E-8
JN555585-	91591	8.0	6.998089676390706E-8
JN555585-	91590	2.0	6.998089676390706E-8
JN555585-	91593	3.0	3.134739674339986E-7
JN555585-	91592	8.0	1.4909870253465837E-7
JN555585-	91595	0.0	3.8479083658000095E-8
JN555585-	91594	1.0	3.1633150141257684E-8
JN555585-	132627	10.0	3.5333320323341187E-7
JN555585-	132630	6.0	4.328077405744534E-8
JN555585-	132631	6.0	4.328077405744534E-8
JN555585-	132628	15.0	9.24689787398401E-8
JN555585-	132629	4.0	4.328077405744534E-8
JN555585-	132634	0.0	4.328077405744534E-8
JN555585-	132635	6.0	4.328077405744534E-8
JN555585-	132632	6.0	4.328077405744534E-8
JN555585-	132633	5.0	4.328077405744534E-8
JN555585-	132638	3.0	6.998089676390706E-8
JN555585-	132639	3.0	6.998089676390706E-8
JN555585-	132636	3.0	5.249082799457521E-7
JN555585-	132637	9.0	1.4909870253465837E-7
JN555585-	132642	3.0	1.4909870253465837E-7
JN555585-	132643	9.0	3.774771663508733E-8
JN555585-	132640	4.0	6.998089676390706E-8
JN555585-	132641	2.0	6.998089676390706E-8
JN555585-	132646	2.0	1.7235692916748875E-8
JN555585-	132647	4.0	1.7235692916748875E-8
JN555585-	132644	3.0	1.7235692916748875E-8
JN555585-	132645	3.0	1.7235692916748875E-8
JN555585-	132650	3.0	1.7235692916748875E-8
JN555585-	132651	5.0	1.7235692916748875E-8
JN555585-	132648	8.0	1.7235692916748875E-8
JN555585-	132649	4.0	1.7235692916748875E-8
JN555585-	132654	1.0	1.7235692916748875E-8
JN555585-	132655	22.0	3.706485783372217E-9
JN555585-	132652	1.0	1.7235692916748875E-8
JN555585-	132653	7.0	1.7235692916748875E-8
JN555585-	132658	6.0	3.706485783372217E-9
JN555585-	132659	5.0	8.348471808606822E-9
JN555585-	132656	6.0	3.706485783372217E-9
JN555585-	42547	4.0	2.72928883347285E-7
JN555585-	132657	1.0	3.706485783372217E-9
JN555585-	42548	2.0	2.72928883347285E-7
JN555585-	132662	3.0	1.857146502623241E-8
JN555585-	42549	1.0	2.72928883347285E-7
JN555585-	132663	10.0	3.5931145625126515E-9
JN555585-	42550	12.0	2.0285314209770804E-7
JN555585-	132660	1.0	8.348471808606822E-9
JN555585-	42551	5.0	6.928976853553197E-8
JN555585-	132661	4.0	1.857146502623241E-8
JN555585-	42552	5.0	2.2136135303712194E-8
JN555585-	132666	5.0	1.857146502623241E-8
JN555585-	42553	2.0	2.2136135303712194E-8
JN555585-	132667	2.0	1.857146502623241E-8
JN555585-	42554	6.0	3.6763264126365243E-9
JN555585-	132664	5.0	3.5931145625126515E-9
JN555585-	42555	2.0	3.6763264126365243E-9
JN555585-	132665	3.0	3.5931145625126515E-9
JN555585-	42556	4.0	3.6763264126365243E-9
JN555585-	132670	1.0	4.080495399580606E-8
JN555585-	42557	0.0	2.2136135303712194E-8
JN555585-	132671	2.0	5.6495459309567965E-8
JN555585-	42558	2.0	2.2136135303712194E-8
JN555585-	132668	5.0	4.080495399580606E-8
JN555585-	42559	1.0	6.928976853553197E-8
JN555585-	132669	0.0	4.080495399580606E-8
JN555585-	42560	0.0	6.928976853553197E-8
JN555585-	42561	1.0	4.1803857728139073E-7
JN555585-	42562	0.0	4.1803857728139073E-7
JN555585-	132672	1.0	1.204115476110892E-7
JN555585-	42563	3.0	4.1803857728139073E-7
JN555585-	42564	0.0	4.1803857728139073E-7
JN555585-	42565	1.0	4.1803857728139073E-7
JN555585-	42566	0.0	4.1803857728139073E-7
JN555585-	124619	6.0	4.1803857728139073E-7
JN555585-	124620	42.0	6.928976853553197E-8
JN555585-	67445	28.0	4.3920993505470467E-7
JN555585-	67444	48.0	4.3920993505470467E-7
JN555585-	67447	213.0	3.5333320323341187E-7
JN555585-	26611	57.0	2.5313347960334253E-7
JN555585-	26612	130.0	1.7235692916748875E-8
JN555585-	26613	140.0	8.348471808606822E-9
JN555585-	26614	40.0	2.827282696151245E-11
JN555585-	26615	425.0	8.927493776508331E-13
JN555585-	26616	3.0	1.5564217253465694E-12
JN555585-	26617	5.0	1.5564217253465694E-12
JN555585-	26618	16.0	3.914636460720072E-12
JN555585-	26619	4.0	3.914636460720072E-12
JN555585-	26620	13.0	3.914636460720072E-12
JN555585-	26621	7.0	3.914636460720072E-12
JN555585-	26622	2.0	3.914636460720072E-12
JN555585-	26623	14.0	3.914636460720072E-12
JN555585-	26624	7.0	9.757377446871225E-12
JN555585-	26625	13.0	2.4106461927554066E-11
JN555585-	26626	21.0	2.4106461927554066E-11
JN555585-	26627	4.0	2.4106461927554066E-11
JN555585-	26628	4.0	2.4106461927554066E-11
JN555585-	26629	7.0	2.4106461927554066E-11
JN555585-	26630	11.0	2.4106461927554066E-11
JN555585-	26631	12.0	2.4106461927554066E-11
JN555585-	26632	8.0	2.4106461927554066E-11
JN555585-	26633	6.0	8.409393746341624E-11
JN555585-	26634	4.0	8.409393746341624E-11
JN555585-	26635	8.0	2.0256782998980348E-10
JN555585-	26636	14.0	4.832771653097641E-10
JN555585-	26637	11.0	1.142087304944411E-9
JN555585-	26638	16.0	1.142087304944411E-9
JN555585-	26639	2.0	2.6738208795964537E-9
JN555585-	26640	8.0	6.202166733066122E-9
JN555585-	26641	5.0	1.4255289444917254E-8
JN555585-	26642	3.0	6.202166733066122E-9
JN555585-	26643	6.0	1.4255289444917254E-8
JN555585-	26644	3.0	3.246896518622016E-8
JN555585-	84161	43.0	3.134739674339986E-7
JN555585-	84163	3.0	1.4909870253465837E-7
JN555585-	84162	8.0	1.4909870253465837E-7
JN555585-	84164	9.0	3.134739674339986E-7
JN555585-	84173	15.0	5.249082799457521E-7
JN555585-	84185	15.0	3.134739674339986E-7
JN555585-	84187	13.0	8.161325653492634E-8
JN555585-	84186	45.0	8.161325653492634E-8
JN555585-	84189	22.0	1.7420588781331683E-7
JN555585-	84188	11.0	8.161325653492634E-8
JN555585-	84190	25.0	3.6712416133388554E-7
JN555585-	84195	40.0	8.161325653492634E-8
JN555585-	84197	10.0	8.85589843379814E-8
JN555585-	84196	20.0	8.85589843379814E-8
JN555585-	84199	13.0	8.161325653492634E-8
JN555585-	84198	15.0	8.161325653492634E-8
JN555585-	84201	8.0	3.774771663508733E-8
JN555585-	84200	16.0	1.7420588781331683E-7
JN555585-	84203	25.0	3.706485783372217E-9
JN555585-	84202	31.0	8.348471808606822E-9
JN555585-	84205	24.0	8.348471808606822E-9
JN555585-	84204	13.0	8.348471808606822E-9
JN555585-	84207	6.0	4.080495399580606E-8
JN555585-	84206	14.0	1.857146502623241E-8
JN555585-	84209	2.5	8.348471808606822E-9
JN555585-	84208	2.0	8.348471808606822E-9
JN555585-	84211	36.0	8.131143761696564E-9
JN555585-	84210	13.0	1.857146502623241E-8
JN555585-	84213	29.0	6.873449716875541E-11
JN555585-	84212	96.0	2.406965955495957E-10
JN555585-	84215	4.0	1.142087304944411E-9
JN555585-	84214	282.0	5.6706119189933295E-12
JN555585-	84217	8.0	4.832771653097641E-10
JN555585-	84216	15.0	2.0256782998980348E-10
JN555585-	84219	18.0	1.142087304944411E-9
JN555585-	84218	17.0	4.832771653097641E-10
JN555585-	84221	4.0	1.142087304944411E-9
JN555585-	84220	1.0	1.142087304944411E-9
JN555585-	84223	1.0	4.832771653097641E-10
JN555585-	84222	1.0	2.0256782998980348E-10
JN555585-	84225	10.0	1.142087304944411E-9
JN555585-	84224	2.0	1.142087304944411E-9
JN555585-	84227	8.0	1.142087304944411E-9
JN555585-	84226	1.0	4.832771653097641E-10
JN555585-	84229	3.0	2.6738208795964537E-9
JN555585-	84228	1.0	1.142087304944411E-9
JN555585-	84231	4.0	4.832771653097641E-10
JN555585-	84230	6.0	2.6738208795964537E-9
JN555585-	84233	2.0	2.6738208795964537E-9
JN555585-	84232	2.0	1.142087304944411E-9
JN555585-	84235	2.0	1.3395955902155635E-8
JN555585-	84234	0.0	1.3395955902155635E-8
JN555585-	84237	5.0	1.2699900741087145E-7
JN555585-	84236	1.0	5.7363181608364365E-8
JN555585-	84239	1.0	6.03984574258091E-7
JN555585-	84238	4.0	1.4630443856936296E-7
JN555585-	84241	5.0	6.03984574258091E-7
JN555585-	84240	0.0	6.03984574258091E-7
JN555585-	84243	8.0	6.03984574258091E-7
JN555585-	84242	0.0	6.03984574258091E-7
JN555585-	84244	2.0	6.03984574258091E-7
JN555585-	84251	22.0	3.246896518622016E-8
JN555585-	84250	28.0	1.4630443856936296E-7
JN555585-	84253	18.0	8.250032922360614E-10
JN555585-	84252	9.0	1.4255289444917254E-8
JN555585-	84255	16.0	3.453502153545731E-10
JN555585-	84254	5.0	3.453502153545731E-10
JN555585-	84257	4.0	8.250032922360614E-10
JN555585-	84256	4.0	8.250032922360614E-10
JN555585-	84259	4.0	4.597232340409012E-9
JN555585-	84258	8.0	1.955144788450455E-9
JN555585-	84261	4.0	1.955144788450455E-9
JN555585-	84260	3.0	8.250032922360614E-10
JN555585-	84263	4.0	1.43391025088784E-10
JN555585-	84262	3.0	1.43391025088784E-10
JN555585-	84265	4.0	1.43391025088784E-10
JN555585-	84264	7.0	1.43391025088784E-10
JN555585-	84267	3.0	3.453502153545731E-10
JN555585-	84266	3.0	3.453502153545731E-10
JN555585-	84269	5.0	3.453502153545731E-10
JN555585-	84268	3.0	3.453502153545731E-10
JN555585-	84271	4.0	8.250032922360614E-10
JN555585-	84270	2.0	3.453502153545731E-10
JN555585-	84273	3.0	8.250032922360614E-10
JN555585-	84272	7.0	6.202166733066122E-9
JN555585-	84275	2.0	1.4255289444917254E-8
JN555585-	84274	11.0	1.4255289444917254E-8
JN555585-	84277	9.0	1.4255289444917254E-8
JN555585-	84276	9.0	1.4255289444917254E-8
JN555585-	84279	6.0	1.4255289444917254E-8
JN555585-	84278	2.0	1.4255289444917254E-8
JN555585-	84281	5.0	1.4255289444917254E-8
JN555585-	84280	2.0	1.4255289444917254E-8
JN555585-	84283	5.0	7.329150869136834E-8
JN555585-	84282	0.0	3.246896518622016E-8
JN555585-	84285	4.0	7.727016317087053E-8
JN555585-	84284	2.0	3.502518091711236E-8
JN555585-	84287	5.0	3.639256336618843E-7
JN555585-	84286	9.0	1.6861162480022187E-7
JN555585-	117089	13.0	3.5333320323341187E-7
JN555585-	117088	12.0	3.5333320323341187E-7
JN555585-	117091	27.0	1.4909870253465837E-7
JN555585-	117090	25.0	1.9476867461967072E-7
JN555585-	117093	16.0	7.768605046742797E-9
JN555585-	117092	27.0	1.7235692916748875E-8
JN555585-	117095	10.0	7.768605046742797E-9
JN555585-	117094	16.0	7.768605046742797E-9
JN555585-	117097	27.0	1.6250693013153223E-9
JN555585-	117096	3.0	7.768605046742797E-9
JN555585-	117099	17.0	7.035389395010262E-10
JN555585-	117098	13.0	7.035389395010262E-10
JN555585-	117101	3.0	7.035389395010262E-10
JN555585-	117100	9.0	7.035389395010262E-10
JN555585-	117103	7.0	7.035389395010262E-10
JN555585-	117102	12.0	7.035389395010262E-10
JN555585-	117105	6.0	1.6250693013153223E-9
JN555585-	117104	8.0	1.6250693013153223E-9
JN555585-	117107	9.0	1.6250693013153223E-9
JN555585-	117106	13.0	1.6250693013153223E-9
JN555585-	117109	12.0	3.706485783372217E-9
JN555585-	117108	12.0	1.6250693013153223E-9
JN555585-	117111	2.0	8.348471808606822E-9
JN555585-	117110	6.0	3.706485783372217E-9
JN555585-	117113	5.0	6.769791142726682E-10
JN555585-	117112	26.0	1.5690131484976317E-9
JN555585-	117115	5.0	6.769791142726682E-10
JN555585-	117114	9.0	6.769791142726682E-10
JN555585-	117117	2.0	6.769791142726682E-10
JN555585-	117116	3.0	6.769791142726682E-10
JN555585-	117119	8.0	6.769791142726682E-10
JN555585-	117118	6.0	6.769791142726682E-10
JN555585-	117121	16.0	1.0087380050247706E-10
JN555585-	117120	20.0	1.0087380050247706E-10
JN555585-	117123	13.0	4.627816282852785E-12
JN555585-	117122	20.0	1.1502529441395461E-11
JN555585-	117125	27.0	3.486580923303836E-13
JN555585-	117124	15.0	4.627816282852785E-12
JN555585-	117127	0.0	1.3470018280437928E-13
JN555585-	117126	18.0	1.3470018280437928E-13
JN555585-	117129	8.0	1.8660039411736874E-15
JN555585-	117128	37.0	5.0287224855351575E-15
JN555585-	117131	5.0	1.8660039411736874E-15
JN555585-	117130	4.0	1.8660039411736874E-15
JN555585-	117133	6.0	5.0287224855351575E-15
JN555585-	27021	8.0	4.3920993505470467E-7
JN555585-	117132	5.0	1.8660039411736874E-15
JN555585-	27022	12.0	1.4351835873454692E-7
JN555585-	117135	2.0	2.4869019711035125E-16
JN555585-	27023	5.0	3.8479083658000095E-8
JN555585-	117134	1.0	2.4869019711035125E-16
JN555585-	27024	8.0	1.4351835873454692E-7
JN555585-	117137	0.0	6.849887885320179E-16
JN555585-	27025	4.0	1.4351835873454692E-7
JN555585-	117136	6.0	2.4869019711035125E-16
JN555585-	27026	10.0	9.24689787398401E-8
JN555585-	117139	6.0	6.849887885320179E-16
JN555585-	27027	6.0	2.990594384059263E-7
JN555585-	117138	6.0	1.8660039411736874E-15
JN555585-	117141	7.0	1.8660039411736874E-15
JN555585-	117140	0.0	1.8660039411736874E-15
JN555585-	27030	10.0	3.5333320323341187E-7
JN555585-	117143	13.0	5.0287224855351575E-15
JN555585-	27031	4.0	2.990594384059263E-7
JN555585-	117142	8.0	1.8660039411736874E-15
JN555585-	27032	11.0	9.24689787398401E-8
JN555585-	117145	8.0	5.1468640352126334E-14
JN555585-	27033	3.0	4.328077405744534E-8
JN555585-	117144	13.0	1.340992662809691E-14
JN555585-	27034	8.0	9.24689787398401E-8
JN555585-	117147	3.0	5.1468640352126334E-14
JN555585-	27035	9.0	9.24689787398401E-8
JN555585-	117146	10.0	5.1468640352126334E-14
JN555585-	27036	8.0	4.328077405744534E-8
JN555585-	117149	4.0	3.486580923303836E-13
JN555585-	27037	5.0	4.328077405744534E-8
JN555585-	117148	9.0	1.3470018280437928E-13
JN555585-	27038	8.0	4.328077405744534E-8
JN555585-	117151	8.0	8.927493776508331E-13
JN555585-	27039	7.0	4.328077405744534E-8
JN555585-	117150	4.0	3.486580923303836E-13
JN555585-	27040	1.0	4.328077405744534E-8
JN555585-	117153	8.0	5.6706119189933295E-12
JN555585-	125345	1.0	3.5712043482625136E-7
JN555585-	27041	17.0	1.193005019393818E-8
JN555585-	117152	1.0	2.2617532568436117E-12
JN555585-	27042	8.0	5.3682707806457785E-9
JN555585-	117155	10.0	1.4072215052594231E-11
JN555585-	125347	2.0	3.5712043482625136E-7
JN555585-	27043	16.0	1.3028204919747988E-9
JN555585-	117154	1.0	5.6706119189933295E-12
